Timestamp,State
2023-12-06 14:58:40,Right
2023-12-06 14:58:40,Center
2023-12-06 14:58:40,Right
2023-12-06 14:58:40,Center
2023-12-06 14:58:41,Right
2023-12-06 14:58:42,Center
2023-12-06 14:58:42,Left
2023-12-06 14:58:42,Center
2023-12-06 14:58:43,Left
2023-12-06 14:58:43,Center
2023-12-06 14:58:50,Left
2023-12-06 14:58:50,Center
2023-12-06 14:58:56,Left
2023-12-06 14:58:56,Center
2023-12-06 14:59:06,Left
2023-12-06 14:59:06,Center
2023-12-06 14:59:37,Right
2023-12-06 14:59:38,Center
2023-12-06 14:59:38,Left
2023-12-06 14:59:39,Center
2023-12-06 14:59:42,Right
2023-12-06 14:59:42,Center
2023-12-06 15:00:12,Right
2023-12-06 15:00:13,Center
2023-12-06 15:00:14,Left
2023-12-06 15:00:14,Center
2023-12-06 15:00:15,Left
2023-12-06 15:00:15,Center
2023-12-06 15:00:19,Right
2023-12-06 15:00:19,Center
2023-12-06 15:00:25,Left
2023-12-06 15:00:26,Center
2023-12-06 15:00:36,Left
2023-12-06 15:00:37,Center
2023-12-06 15:00:39,Right
2023-12-06 15:00:40,Center
2023-12-06 15:00:50,Right
2023-12-06 15:00:51,Center
2023-12-06 15:01:05,Right
2023-12-06 15:01:05,Center
2023-12-06 15:01:07,Right
2023-12-06 15:01:08,Center
2023-12-06 15:01:08,Right
2023-12-06 15:01:08,Center
2023-12-06 15:01:12,Right
2023-12-06 15:01:12,Center
2023-12-06 15:01:13,Left
2023-12-06 15:01:13,Center
2023-12-06 15:01:37,Left
2023-12-06 15:01:58,Center
2023-12-06 15:01:58,Right
