Timestamp,State
2023-12-11 11:04:56,Left
2023-12-11 11:04:56,Center
2023-12-11 11:04:57,Right
2023-12-11 11:04:57,Center
2023-12-11 11:04:57,Right
2023-12-11 11:04:57,Center
2023-12-11 11:04:59,Left
2023-12-11 11:05:27,Center
2023-12-11 11:05:29,Left
2023-12-11 11:05:29,Center
2023-12-11 11:05:30,Right
2023-12-11 11:05:30,Center
2023-12-11 11:05:31,Right
2023-12-11 11:05:31,Center
2023-12-11 11:05:33,Right
2023-12-11 11:05:33,Center
2023-12-11 11:05:58,Right
2023-12-11 11:05:58,Center
2023-12-11 11:06:05,Left
2023-12-11 11:06:06,Center
2023-12-11 11:06:10,Left
2023-12-11 11:06:10,Center
2023-12-11 11:06:11,Right
2023-12-11 11:06:11,Center

#Start of test
2023-12-11 11:06:14,Right
2023-12-11 11:06:14,Center
2023-12-11 11:06:15,Left
2023-12-11 11:06:15,Center
2023-12-11 11:06:16,Right
2023-12-11 11:06:16,Center
2023-12-11 11:06:17,Left
2023-12-11 11:06:18,Center
2023-12-11 11:06:40,Right
2023-12-11 11:06:40,Center
2023-12-11 11:06:46,Right
2023-12-11 11:06:47,Center
2023-12-11 11:07:31,Right
2023-12-11 11:07:31,Center
2023-12-11 11:07:34,Right
2023-12-11 11:07:34,Center
2023-12-11 11:08:04,Right
2023-12-11 11:08:04,Center
2023-12-11 11:08:05,Right
2023-12-11 11:08:05,Center
2023-12-11 11:08:19,Right
2023-12-11 11:08:19,Center
2023-12-11 11:09:00,Right
2023-12-11 11:09:00,Center
2023-12-11 11:09:32,Right
2023-12-11 11:09:33,Center
2023-12-11 11:10:06,Right
2023-12-11 11:10:06,Center
2023-12-11 11:10:29,Right
2023-12-11 11:10:29,Center
2023-12-11 11:10:53,Right
2023-12-11 11:10:54,Center
2023-12-11 11:11:00,Right
2023-12-11 11:11:00,Center
2023-12-11 11:11:01,Right
2023-12-11 11:11:01,Center
2023-12-11 11:11:01,Right
2023-12-11 11:11:01,Center
2023-12-11 11:11:16,Right
2023-12-11 11:11:16,Center
2023-12-11 11:11:18,Right
2023-12-11 11:11:18,Center
2023-12-11 11:11:19,Right
2023-12-11 11:11:20,Center
2023-12-11 11:11:34,Right
2023-12-11 11:11:34,Center
2023-12-11 11:11:37,Right
2023-12-11 11:11:37,Center
2023-12-11 11:11:50,Right
2023-12-11 11:11:51,Center
2023-12-11 11:11:56,Right
2023-12-11 11:11:56,Center
2023-12-11 11:11:57,Right
2023-12-11 11:11:57,Center
2023-12-11 11:12:00,Right
2023-12-11 11:12:00,Center
2023-12-11 11:12:02,Right
2023-12-11 11:12:02,Center
2023-12-11 11:12:03,Right
2023-12-11 11:12:04,Center
2023-12-11 11:12:05,Right
2023-12-11 11:12:06,Center
2023-12-11 11:12:20,Right
2023-12-11 11:12:21,Center
2023-12-11 11:12:21,Right
2023-12-11 11:12:22,Center
2023-12-11 11:12:25,Right
2023-12-11 11:12:25,Center
2023-12-11 11:12:26,Left
2023-12-11 11:12:26,Center
2023-12-11 11:12:33,Right
2023-12-11 11:12:33,Center
2023-12-11 11:13:04,Right
2023-12-11 11:13:04,Center
2023-12-11 11:13:18,Right
2023-12-11 11:13:19,Center
2023-12-11 11:13:24,Right
2023-12-11 11:13:24,Center
2023-12-11 11:13:28,Right
2023-12-11 11:13:28,Center
2023-12-11 11:13:29,Right
2023-12-11 11:13:29,Center
2023-12-11 11:13:29,Right
2023-12-11 11:13:30,Center
2023-12-11 11:13:39,Right
2023-12-11 11:13:39,Center
2023-12-11 11:13:40,Right
2023-12-11 11:13:41,Center
#test end

2023-12-11 11:13:56,Left
2023-12-11 11:13:58,Center
2023-12-11 11:13:59,Left
