Timestamp,State
2023-12-06 15:15:01,Center
2023-12-06 15:15:11,Left
2023-12-06 15:15:11,Center
2023-12-06 15:15:11,Left
2023-12-06 15:15:11,Center
2023-12-06 15:15:13,Left
2023-12-06 15:15:13,Center
2023-12-06 15:15:13,Left
2023-12-06 15:15:14,Center

#end test

2023-12-06 15:15:30,Left
2023-12-06 15:15:31,Center
2023-12-06 15:16:00,Left
2023-12-06 15:16:03,Center
2023-12-06 15:16:05,Left
2023-12-06 15:16:20,Center
2023-12-06 15:16:27,Left
2023-12-06 15:16:27,Center
2023-12-06 15:16:28,Left
2023-12-06 15:16:28,Center
2023-12-06 15:16:28,Left
2023-12-06 15:16:28,Center
2023-12-06 15:16:29,Left
2023-12-06 15:16:29,Center
2023-12-06 15:16:29,Left
2023-12-06 15:16:33,Center
2023-12-06 15:16:36,Left
2023-12-06 15:16:36,Center
2023-12-06 15:16:37,Left
2023-12-06 15:16:37,Center
2023-12-06 15:16:37,Left
2023-12-06 15:16:40,Center
2023-12-06 15:16:40,Left
2023-12-06 15:18:12,Center
2023-12-06 15:18:12,Left
2023-12-06 15:18:12,Center
2023-12-06 15:18:12,Left
2023-12-06 15:18:13,Center
2023-12-06 15:18:14,Left
2023-12-06 15:18:14,Center
2023-12-06 15:18:14,Left
2023-12-06 15:18:28,Center
2023-12-06 15:18:29,Left
2023-12-06 15:18:43,Center
2023-12-06 15:18:51,Left
2023-12-06 15:18:51,Center
2023-12-06 15:18:51,Left
2023-12-06 15:18:52,Center
2023-12-06 15:18:52,Left
2023-12-06 15:18:52,Center
2023-12-06 15:18:52,Left
2023-12-06 15:18:52,Center
2023-12-06 15:18:53,Left
2023-12-06 15:18:53,Center
2023-12-06 15:18:54,Left
2023-12-06 15:19:30,Center
2023-12-06 15:19:32,Left
2023-12-06 15:19:32,Center
2023-12-06 15:19:32,Left
2023-12-06 15:19:43,Center
2023-12-06 15:19:44,Left
2023-12-06 15:20:22,Center
2023-12-06 15:20:23,Left
2023-12-06 15:20:23,Center
2023-12-06 15:20:23,Left
2023-12-06 15:20:59,Center
2023-12-06 15:21:00,Left
2023-12-06 15:21:14,Center
2023-12-06 15:21:14,Left
2023-12-06 15:21:25,Center
2023-12-06 15:21:27,Left
2023-12-06 15:21:50,Center
2023-12-06 15:21:50,Left
2023-12-06 15:21:54,Center
2023-12-06 15:21:55,Left
2023-12-06 15:21:56,Center
2023-12-06 15:21:58,Left
2023-12-06 15:22:06,Center
2023-12-06 15:22:07,Left
2023-12-06 15:22:33,Center
2023-12-06 15:22:35,Left
2023-12-06 15:22:40,Center
2023-12-06 15:22:40,Left
2023-12-06 15:23:01,Center
2023-12-06 15:23:01,Left
2023-12-06 15:23:07,Center
2023-12-06 15:23:09,Left
2023-12-06 15:23:09,Center
2023-12-06 15:23:09,Left
2023-12-06 15:24:00,Center
2023-12-06 15:24:00,Left
2023-12-06 15:24:05,Center
2023-12-06 15:24:05,Left
2023-12-06 15:24:05,Center
2023-12-06 15:24:05,Left
2023-12-06 15:24:06,Center
2023-12-06 15:24:06,Left
2023-12-06 15:24:06,Center
2023-12-06 15:24:07,Left
2023-12-06 15:24:29,Center
2023-12-06 15:24:29,Left
2023-12-06 15:25:27,Right
2023-12-06 15:25:27,Center
2023-12-06 15:25:28,Right
2023-12-06 15:25:28,Center
2023-12-06 15:25:28,Right
2023-12-06 15:25:28,Center
