Timestamp,State
2023-12-07 12:48:31,Right
2023-12-07 12:48:31,Center
2023-12-07 12:48:56,Right
2023-12-07 12:48:56,Center
2023-12-07 12:48:57,Right
2023-12-07 12:48:58,Center
2023-12-07 12:48:58,Right
2023-12-07 12:48:58,Center
2023-12-07 12:48:59,Right
2023-12-07 12:48:59,Center
2023-12-07 12:49:00,Right
2023-12-07 12:49:00,Center
2023-12-07 12:49:00,Right
2023-12-07 12:49:00,Center
2023-12-07 12:49:09,Right
2023-12-07 12:49:10,Center
2023-12-07 12:49:52,Right
2023-12-07 12:49:53,Center
2023-12-07 12:49:58,Left
2023-12-07 12:49:59,Center
2023-12-07 12:50:00,Right
2023-12-07 12:50:00,Center
2023-12-07 12:50:01,Right
2023-12-07 12:50:02,Center
2023-12-07 12:50:03,Left
2023-12-07 12:50:03,Center
2023-12-07 12:50:04,Left
2023-12-07 12:50:04,Center
2023-12-07 12:50:04,Left
2023-12-07 12:50:05,Center
2023-12-07 12:50:09,Right
2023-12-07 12:50:09,Center
2023-12-07 12:50:10,Right
2023-12-07 12:50:10,Center
2023-12-07 12:50:10,Right
2023-12-07 12:50:11,Center
2023-12-07 12:50:22,Left
2023-12-07 12:50:23,Center
2023-12-07 12:50:31,Left
2023-12-07 12:50:31,Center
2023-12-07 12:50:39,Left
2023-12-07 12:50:39,Center
2023-12-07 12:50:41,Right
2023-12-07 12:50:42,Center
2023-12-07 12:50:43,Left
2023-12-07 12:50:44,Center
2023-12-07 12:50:46,Right
2023-12-07 12:50:48,Center
2023-12-07 12:50:53,Right
2023-12-07 12:50:54,Center
2023-12-07 12:51:35,Left
2023-12-07 12:51:36,Center
2023-12-07 12:51:40,Right
2023-12-07 12:51:40,Center
2023-12-07 12:51:52,Left
2023-12-07 12:51:52,Center
2023-12-07 12:51:52,Left
2023-12-07 12:51:52,Center
2023-12-07 12:51:55,Right
2023-12-07 12:51:55,Center
2023-12-07 12:52:02,Left
2023-12-07 12:52:02,Center
2023-12-07 12:52:05,Left
2023-12-07 12:52:05,Center
2023-12-07 12:52:11,Left
2023-12-07 12:52:12,Center
2023-12-07 12:52:20,Right
2023-12-07 12:52:20,Center
2023-12-07 12:52:25,Left
2023-12-07 12:52:26,Center
2023-12-07 12:52:27,Left
2023-12-07 12:52:27,Center
2023-12-07 12:52:34,Right
2023-12-07 12:52:34,Center
2023-12-07 12:52:34,Right
2023-12-07 12:52:34,Center
2023-12-07 12:52:39,Right
2023-12-07 12:52:39,Center
2023-12-07 12:52:43,Left
2023-12-07 12:52:45,Center
2023-12-07 12:53:04,Left
2023-12-07 12:53:04,Center
2023-12-07 12:53:04,Left
2023-12-07 12:53:05,Center
2023-12-07 12:53:07,Left
2023-12-07 12:55:05,Center
2023-12-07 12:55:06,Right
2023-12-07 12:55:08,Center
2023-12-07 12:55:27,Left
2023-12-07 12:55:28,Center
2023-12-07 12:55:28,Left
2023-12-07 12:55:28,Center
2023-12-07 12:55:28,Left
2023-12-07 12:55:28,Center
2023-12-07 12:55:28,Left
2023-12-07 12:55:28,Center
2023-12-07 12:55:28,Left
2023-12-07 12:55:28,Center
2023-12-07 12:55:54,Left
2023-12-07 12:55:55,Center
2023-12-07 12:55:55,Right
2023-12-07 12:55:55,Center
2023-12-07 12:56:27,Right
2023-12-07 12:56:28,Center
2023-12-07 12:56:28,Right
2023-12-07 12:56:29,Center
2023-12-07 12:56:30,Right
2023-12-07 12:56:32,Center
2023-12-07 12:56:32,Right
2023-12-07 12:56:32,Center
2023-12-07 12:56:41,Right
2023-12-07 12:56:43,Center
2023-12-07 12:56:46,Right
2023-12-07 12:56:47,Center
2023-12-07 12:56:47,Right
2023-12-07 12:56:47,Center
2023-12-07 12:57:17,Right
2023-12-07 12:57:18,Center
2023-12-07 12:57:18,Right
2023-12-07 12:57:19,Center
2023-12-07 12:57:25,Left
2023-12-07 12:57:26,Center
2023-12-07 12:58:37,Right
2023-12-07 12:58:39,Center
2023-12-07 12:58:41,Right
2023-12-07 12:58:45,Center
2023-12-07 12:58:45,Right
2023-12-07 12:58:45,Center
2023-12-07 12:58:48,Right
2023-12-07 12:58:48,Center
2023-12-07 12:58:49,Left
2023-12-07 13:02:11,Center
