Timestamp,State
2023-12-08 11:32:22,Left
2023-12-08 11:32:33,Right
2023-12-08 11:32:33,Left
2023-12-08 11:32:34,Center
2023-12-08 11:32:34,Right
2023-12-08 11:32:35,Center
2023-12-08 11:33:01,Left
2023-12-08 11:33:06,Right
2023-12-08 11:33:07,Center
2023-12-08 11:33:29,Right
2023-12-08 11:33:32,Left
2023-12-08 11:33:36,Center
2023-12-08 11:34:03,Left
2023-12-08 11:34:03,Center
2023-12-08 11:34:03,Left
2023-12-08 11:34:03,Center
2023-12-08 11:34:03,Left
2023-12-08 11:34:04,Center
2023-12-08 11:34:12,Right
2023-12-08 11:34:13,Center
2023-12-08 11:34:34,Left
2023-12-08 11:34:35,Center
2023-12-08 11:34:37,Left
2023-12-08 11:34:38,Center
2023-12-08 11:34:50,Left
2023-12-08 11:34:50,Center
2023-12-08 11:35:04,Left
2023-12-08 11:35:04,Center
2023-12-08 11:35:07,Left
2023-12-08 11:35:07,Center
2023-12-08 11:35:16,Right
2023-12-08 11:35:16,Center
2023-12-08 11:35:16,Right
2023-12-08 11:35:16,Center
2023-12-08 11:35:17,Right
2023-12-08 11:35:17,Center
2023-12-08 11:35:24,Left
2023-12-08 11:35:25,Center
2023-12-08 11:35:27,Left
2023-12-08 11:35:27,Center
2023-12-08 11:35:33,Left
2023-12-08 11:35:33,Center
2023-12-08 11:35:53,Left
2023-12-08 11:35:54,Center
2023-12-08 11:36:05,Right
2023-12-08 11:36:06,Center
2023-12-08 11:36:09,Right
2023-12-08 11:36:09,Center
2023-12-08 11:36:14,Right
2023-12-08 11:36:15,Center
2023-12-08 11:36:30,Right
2023-12-08 11:36:30,Center
2023-12-08 11:37:05,Right
2023-12-08 11:37:06,Center
2023-12-08 11:37:06,Right
2023-12-08 11:37:06,Center
2023-12-08 11:37:18,Right
2023-12-08 11:37:18,Center
2023-12-08 11:37:18,Right
2023-12-08 11:37:22,Center
2023-12-08 11:38:06,Right
2023-12-08 11:38:07,Center
2023-12-08 11:38:07,Right
2023-12-08 11:38:07,Center
2023-12-08 11:38:07,Right
2023-12-08 11:38:08,Center
2023-12-08 11:38:19,Right
2023-12-08 11:38:20,Center
2023-12-08 11:38:45,Right
2023-12-08 11:38:46,Center
2023-12-08 11:38:53,Right
2023-12-08 11:38:54,Center
2023-12-08 11:38:57,Right
2023-12-08 11:38:57,Center
2023-12-08 11:38:58,Right
2023-12-08 11:38:59,Center
2023-12-08 11:38:59,Right
2023-12-08 11:38:59,Center
2023-12-08 11:39:00,Right
2023-12-08 11:39:01,Center
2023-12-08 11:39:32,Right
2023-12-08 11:39:33,Center
2023-12-08 11:39:34,Left
2023-12-08 11:39:34,Center
2023-12-08 11:39:35,Left
2023-12-08 11:39:36,Center
2023-12-08 11:39:46,Right
2023-12-08 11:39:47,Center
2023-12-08 11:39:47,Left
2023-12-08 11:39:47,Center
2023-12-08 11:39:48,Left
2023-12-08 11:39:49,Center
2023-12-08 11:40:16,Right
2023-12-08 11:40:17,Center
2023-12-08 11:41:07,Right
2023-12-08 11:41:08,Center
2023-12-08 11:41:14,Left
2023-12-08 11:41:14,Center
2023-12-08 11:41:19,Left
2023-12-08 11:41:19,Center
2023-12-08 11:41:22,Right
2023-12-08 11:41:23,Center
2023-12-08 11:41:23,Right
2023-12-08 11:41:24,Center
2023-12-08 11:41:26,Right
2023-12-08 11:41:26,Center
2023-12-08 11:41:26,Right
2023-12-08 11:41:26,Center
2023-12-08 11:42:12,Right
2023-12-08 11:42:13,Center
2023-12-08 11:42:28,Right
2023-12-08 11:42:28,Center
2023-12-08 11:42:51,Right
2023-12-08 11:42:53,Center
2023-12-08 11:42:54,Right
2023-12-08 11:42:54,Center
2023-12-08 11:43:00,Right
2023-12-08 11:43:00,Center
2023-12-08 11:43:00,Right
2023-12-08 11:43:00,Center
2023-12-08 11:43:05,Right
2023-12-08 11:43:05,Center
2023-12-08 11:43:10,Left
2023-12-08 11:43:15,Center
2023-12-08 11:43:17,Right
2023-12-08 11:43:25,Center
2023-12-08 11:43:38,Right
