Timestamp,State
2023-12-06 16:10:34,Left
2023-12-06 16:10:34,Center
2023-12-06 16:10:34,Left
2023-12-06 16:10:34,Center
2023-12-06 16:10:38,Left
2023-12-06 16:10:40,Center
2023-12-06 16:10:49,Left
2023-12-06 16:10:51,Center
2023-12-06 16:10:52,Left
2023-12-06 16:10:53,Center
2023-12-06 16:10:53,Left
2023-12-06 16:10:53,Center
2023-12-06 16:10:58,Right
2023-12-06 16:11:11,Center
2023-12-06 16:11:12,Right
2023-12-06 16:11:13,Center
2023-12-06 16:11:16,Right
2023-12-06 16:11:19,Center
2023-12-06 16:11:36,Left
2023-12-06 16:11:40,Center
2023-12-06 16:11:45,Right
2023-12-06 16:11:46,Center
2023-12-06 16:11:46,Right
2023-12-06 16:11:46,Center
2023-12-06 16:11:46,Right
2023-12-06 16:11:46,Center
2023-12-06 16:11:52,Right
2023-12-06 16:11:53,Center
2023-12-06 16:12:43,Right
2023-12-06 16:12:43,Center
2023-12-06 16:12:43,Right
2023-12-06 16:12:43,Center
2023-12-06 16:12:50,Right
2023-12-06 16:12:50,Center
2023-12-06 16:13:32,Left
2023-12-06 16:13:32,Center
2023-12-06 16:13:32,Left
2023-12-06 16:13:32,Center
2023-12-06 16:14:10,Left
2023-12-06 16:14:11,Center
2023-12-06 16:14:23,Left
2023-12-06 16:14:24,Center
2023-12-06 16:14:37,Right
2023-12-06 16:14:37,Center
2023-12-06 16:14:38,Right
2023-12-06 16:14:40,Center
2023-12-06 16:14:42,Right
2023-12-06 16:14:42,Center
2023-12-06 16:14:43,Right
2023-12-06 16:14:44,Center
2023-12-06 16:14:48,Left
2023-12-06 16:14:48,Center
2023-12-06 16:14:49,Right
2023-12-06 16:14:50,Center
2023-12-06 16:15:14,Right
2023-12-06 16:15:14,Center
2023-12-06 16:15:32,Left
2023-12-06 16:15:33,Center
2023-12-06 16:15:33,Left
2023-12-06 16:15:33,Center
2023-12-06 16:15:35,Right
2023-12-06 16:15:37,Center
2023-12-06 16:15:37,Right
2023-12-06 16:15:37,Center
2023-12-06 16:15:38,Right
2023-12-06 16:15:38,Center
2023-12-06 16:16:19,Left
2023-12-06 16:16:20,Center
2023-12-06 16:16:40,Right
2023-12-06 16:16:40,Center
2023-12-06 16:16:58,Left
2023-12-06 16:16:59,Center
2023-12-06 16:17:05,Left
2023-12-06 16:17:05,Center
2023-12-06 16:17:18,Left
2023-12-06 16:17:19,Center
2023-12-06 16:17:33,Left
2023-12-06 16:17:34,Center
2023-12-06 16:17:38,Left
2023-12-06 16:17:40,Center
2023-12-06 16:17:41,Left
2023-12-06 16:17:43,Center
2023-12-06 16:17:49,Right
2023-12-06 16:17:50,Center
2023-12-06 16:17:55,Right
2023-12-06 16:17:55,Center
2023-12-06 16:17:55,Right
2023-12-06 16:17:55,Center
2023-12-06 16:18:03,Left
2023-12-06 16:18:05,Center
2023-12-06 16:18:06,Right
2023-12-06 16:18:07,Center
2023-12-06 16:18:07,Right
2023-12-06 16:18:08,Center
2023-12-06 16:18:40,Left
2023-12-06 16:18:41,Center
2023-12-06 16:18:43,Left
2023-12-06 16:18:43,Center
2023-12-06 16:19:24,Left
2023-12-06 16:19:24,Center
2023-12-06 16:19:39,Left
2023-12-06 16:19:39,Center
2023-12-06 16:19:40,Left
2023-12-06 16:19:41,Center
2023-12-06 16:19:52,Left
2023-12-06 16:19:52,Center
2023-12-06 16:20:43,Left
2023-12-06 16:20:43,Center
2023-12-06 16:20:43,Left
2023-12-06 16:21:46,Right
