Timestamp,State
2023-12-07 15:02:37,Left
2023-12-07 15:02:50,Center
2023-12-07 15:02:51,Left
2023-12-07 15:02:51,Center
2023-12-07 15:03:16,Right
2023-12-07 15:03:17,Center
2023-12-07 15:03:48,Left
2023-12-07 15:06:46,Center
2023-12-07 15:06:49,Left
2023-12-07 15:06:50,Center
2023-12-07 15:07:21,Left
2023-12-07 15:07:21,Center
2023-12-07 15:07:40,Left
2023-12-07 15:07:41,Center
2023-12-07 15:07:50,Left
2023-12-07 15:07:52,Center
2023-12-07 15:07:58,Left
2023-12-07 15:07:58,Center
2023-12-07 15:07:58,Left
2023-12-07 15:07:59,Center
2023-12-07 15:08:05,Right
2023-12-07 15:08:06,Center
2023-12-07 15:08:06,Left
2023-12-07 15:08:07,Center
2023-12-07 15:08:10,Right
2023-12-07 15:08:12,Center
2023-12-07 15:08:26,Left
2023-12-07 15:08:28,Center
2023-12-07 15:08:29,Left
2023-12-07 15:08:30,Center
2023-12-07 15:08:36,Right
2023-12-07 15:08:37,Center
2023-12-07 15:08:52,Right
2023-12-07 15:08:53,Center
2023-12-07 15:08:54,Left
2023-12-07 15:08:56,Center
2023-12-07 15:10:07,Left
2023-12-07 15:10:07,Center
2023-12-07 15:10:08,Left
2023-12-07 15:10:08,Center
2023-12-07 15:10:09,Right
2023-12-07 15:10:09,Center
2023-12-07 15:10:35,Right
2023-12-07 15:10:36,Center
2023-12-07 15:10:37,Left
2023-12-07 15:10:38,Center
2023-12-07 15:10:38,Right
2023-12-07 15:10:39,Center
2023-12-07 15:10:44,Right
2023-12-07 15:10:47,Center
2023-12-07 15:11:10,Right
2023-12-07 15:11:12,Center
2023-12-07 15:11:42,Right
2023-12-07 15:11:44,Center
2023-12-07 15:11:45,Left
2023-12-07 15:11:46,Center
2023-12-07 15:11:46,Left
2023-12-07 15:11:47,Center
2023-12-07 15:11:48,Right
2023-12-07 15:11:48,Center
2023-12-07 15:11:57,Left
2023-12-07 15:11:57,Center
2023-12-07 15:12:08,Left
2023-12-07 15:12:08,Center
2023-12-07 15:12:15,Right
2023-12-07 15:12:16,Center
2023-12-07 15:12:16,Right
2023-12-07 15:12:16,Center
2023-12-07 15:12:22,Right
2023-12-07 15:12:23,Center
2023-12-07 15:12:38,Left
2023-12-07 15:12:38,Center
2023-12-07 15:12:39,Right
2023-12-07 15:12:40,Center
2023-12-07 15:12:40,Left
2023-12-07 15:12:44,Center
2023-12-07 15:12:51,Left
2023-12-07 15:12:51,Center
2023-12-07 15:12:57,Left
2023-12-07 15:12:59,Center
2023-12-07 15:13:00,Right
2023-12-07 15:13:04,Center
2023-12-07 15:13:04,Right
2023-12-07 15:13:04,Center
2023-12-07 15:13:05,Right
2023-12-07 15:13:07,Center
2023-12-07 15:13:08,Left
2023-12-07 15:13:09,Center
2023-12-07 15:13:10,Right
2023-12-07 15:13:11,Center
2023-12-07 15:13:13,Left
2023-12-07 15:13:14,Center
2023-12-07 15:13:14,Left
2023-12-07 15:13:17,Center
2023-12-07 15:13:18,Left
2023-12-07 15:13:18,Center
2023-12-07 15:13:19,Right
2023-12-07 15:13:20,Center
2023-12-07 15:13:27,Left
2023-12-07 15:13:27,Center
2023-12-07 15:13:37,Left
2023-12-07 15:13:38,Center
2023-12-07 15:13:47,Left
2023-12-07 15:13:49,Center
