Timestamp,State
2023-12-08 12:43:36,Right
2023-12-08 12:43:37,Center
2023-12-08 12:44:06,Right
2023-12-08 12:44:07,Center
2023-12-08 12:44:09,Right
2023-12-08 12:44:11,Center
2023-12-08 12:44:16,Right
2023-12-08 12:44:20,Center
2023-12-08 12:44:20,Right
2023-12-08 12:44:24,Center
2023-12-08 12:44:24,Right
2023-12-08 12:44:25,Center
2023-12-08 12:44:25,Right
2023-12-08 12:44:34,Center
2023-12-08 12:44:36,Right
2023-12-08 12:44:36,Center

#start test

2023-12-08 12:44:55,Right
2023-12-08 12:44:56,Center
2023-12-08 12:44:56,Right
2023-12-08 12:44:57,Center
2023-12-08 12:45:50,Right
2023-12-08 12:45:51,Center
2023-12-08 12:45:54,Right
2023-12-08 12:45:55,Center
2023-12-08 12:45:55,Right
2023-12-08 12:45:55,Center
2023-12-08 12:45:57,Right
2023-12-08 12:45:58,Center
2023-12-08 12:46:05,Right
2023-12-08 12:46:06,Center
2023-12-08 12:46:09,Right
2023-12-08 12:46:09,Center
2023-12-08 12:46:10,Right
2023-12-08 12:46:10,Center
2023-12-08 12:46:11,Right
2023-12-08 12:46:12,Center
2023-12-08 12:46:23,Right
2023-12-08 12:46:23,Center
2023-12-08 12:46:27,Right
2023-12-08 12:46:27,Center
2023-12-08 12:46:30,Right
2023-12-08 12:46:30,Center
2023-12-08 12:46:30,Right
2023-12-08 12:46:31,Center
2023-12-08 12:46:40,Right
2023-12-08 12:46:40,Center
2023-12-08 12:46:43,Right
2023-12-08 12:46:43,Center
2023-12-08 12:46:59,Right
2023-12-08 12:46:59,Center
2023-12-08 12:47:12,Right
2023-12-08 12:47:13,Center
2023-12-08 12:47:26,Right
2023-12-08 12:47:26,Center
2023-12-08 12:47:46,Right
2023-12-08 12:47:46,Center
2023-12-08 12:48:26,Right
2023-12-08 12:48:27,Center
2023-12-08 12:48:28,Right
2023-12-08 12:48:28,Center
2023-12-08 12:48:41,Right
2023-12-08 12:48:42,Center
2023-12-08 12:48:42,Right
2023-12-08 12:48:42,Center
2023-12-08 12:48:42,Right
2023-12-08 12:48:43,Center
2023-12-08 12:48:47,Right
2023-12-08 12:48:47,Center
2023-12-08 12:48:48,Right
2023-12-08 12:48:48,Center
2023-12-08 12:49:32,Right
2023-12-08 12:49:32,Center
2023-12-08 12:49:36,Right
2023-12-08 12:49:36,Center
2023-12-08 12:49:36,Right
2023-12-08 12:49:36,Center
2023-12-08 12:49:37,Right
2023-12-08 12:49:37,Center
2023-12-08 12:49:41,Right
2023-12-08 12:49:42,Center
2023-12-08 12:50:24,Right
2023-12-08 12:50:24,Center
2023-12-08 12:50:25,Right
2023-12-08 12:50:25,Center
2023-12-08 12:50:26,Right
2023-12-08 12:50:26,Center
2023-12-08 12:51:20,Right
2023-12-08 12:51:20,Center
2023-12-08 12:51:21,Right
2023-12-08 12:51:21,Center
2023-12-08 12:51:27,Right
2023-12-08 12:51:27,Center
2023-12-08 12:51:27,Right
2023-12-08 12:51:27,Center
2023-12-08 12:52:34,Right
2023-12-08 12:52:34,Center
2023-12-08 12:52:34,Right
2023-12-08 12:52:35,Center
2023-12-08 12:52:35,Right
2023-12-08 12:52:36,Center
2023-12-08 12:52:36,Right
2023-12-08 12:52:37,Center
2023-12-08 12:52:48,Right
2023-12-08 12:52:48,Center
2023-12-08 12:52:49,Right
2023-12-08 12:52:50,Center
2023-12-08 12:53:08,Right
2023-12-08 12:53:09,Center
2023-12-08 12:53:11,Right
2023-12-08 12:53:12,Center
2023-12-08 12:53:12,Right
2023-12-08 12:53:12,Center
2023-12-08 12:53:12,Right
2023-12-08 12:53:12,Center
2023-12-08 12:53:13,Right
2023-12-08 12:53:14,Center
2023-12-08 12:54:02,Right
2023-12-08 12:54:03,Center
2023-12-08 12:54:05,Right
2023-12-08 12:54:06,Center
2023-12-08 12:54:07,Right
2023-12-08 12:54:07,Center
2023-12-08 12:54:10,Right
2023-12-08 12:54:11,Center
2023-12-08 12:54:11,Right
2023-12-08 12:54:12,Center
2023-12-08 12:54:15,Right
2023-12-08 12:54:16,Center
2023-12-08 12:54:22,Right
2023-12-08 12:54:22,Center
2023-12-08 12:54:28,Right
2023-12-08 12:54:28,Center
2023-12-08 12:54:33,Right
2023-12-08 12:54:33,Center
2023-12-08 12:54:33,Right
2023-12-08 12:54:34,Center

#End test

2023-12-08 12:54:37,Right
2023-12-08 12:54:37,Center
2023-12-08 12:54:37,Right
2023-12-08 12:54:37,Center
2023-12-08 12:54:39,Left
2023-12-08 12:54:39,Center
2023-12-08 12:54:40,Left
2023-12-08 12:55:14,Center
