Timestamp,State
2023-12-07 13:29:55,Left
2023-12-07 13:29:56,Center
2023-12-07 13:30:25,Right
2023-12-07 13:30:26,Left
2023-12-07 13:30:34,Center
2023-12-07 13:30:34,Left
2023-12-07 13:30:34,Center
2023-12-07 13:30:34,Left
2023-12-07 13:31:57,Center
2023-12-07 13:31:58,Right
2023-12-07 13:31:58,Center
2023-12-07 13:32:00,Left
2023-12-07 13:32:03,Center
2023-12-07 13:32:04,Left
2023-12-07 13:32:04,Center
2023-12-07 13:32:05,Right
2023-12-07 13:32:07,Center
2023-12-07 13:32:07,Left
2023-12-07 13:34:12,Center
2023-12-07 13:34:12,Right
2023-12-07 13:34:13,Center
2023-12-07 13:35:01,Left
2023-12-07 13:35:36,Center
2023-12-07 13:35:37,Right
2023-12-07 13:35:38,Center
2023-12-07 13:36:41,Right
2023-12-07 13:36:42,Center
2023-12-07 13:36:47,Right
2023-12-07 13:36:47,Center
2023-12-07 13:37:34,Right
2023-12-07 13:37:34,Center
2023-12-07 13:37:35,Right
2023-12-07 13:37:35,Center
2023-12-07 13:37:36,Right
2023-12-07 13:37:36,Center
2023-12-07 13:37:41,Right
2023-12-07 13:37:41,Center
2023-12-07 13:37:52,Right
2023-12-07 13:37:53,Center
2023-12-07 13:37:55,Right
2023-12-07 13:37:55,Center
2023-12-07 13:37:58,Right
2023-12-07 13:37:59,Center
2023-12-07 13:38:02,Right
2023-12-07 13:38:03,Center
2023-12-07 13:38:50,Left
2023-12-07 13:38:51,Center
2023-12-07 13:38:52,Left
2023-12-07 13:38:53,Center
2023-12-07 13:39:14,Left
2023-12-07 13:39:14,Center
2023-12-07 13:39:14,Left
2023-12-07 13:39:14,Center
2023-12-07 13:39:15,Left
2023-12-07 13:39:16,Center
2023-12-07 13:39:36,Left
2023-12-07 13:39:36,Center
2023-12-07 13:39:37,Left
2023-12-07 13:39:37,Center
2023-12-07 13:39:37,Left
2023-12-07 13:39:38,Center
2023-12-07 13:40:20,Left
2023-12-07 13:40:21,Center
2023-12-07 13:40:58,Left
2023-12-07 13:40:59,Center
2023-12-07 13:41:12,Left
2023-12-07 13:41:13,Center
2023-12-07 13:41:31,Left
2023-12-07 13:41:32,Center
2023-12-07 13:41:47,Right
2023-12-07 13:41:47,Center
2023-12-07 13:41:58,Left
2023-12-07 13:41:58,Center
2023-12-07 13:42:09,Left
2023-12-07 13:42:09,Center
2023-12-07 13:42:11,Left
2023-12-07 13:42:11,Center
2023-12-07 13:42:13,Left
2023-12-07 13:42:14,Center
2023-12-07 13:42:14,Left
2023-12-07 13:42:14,Center
2023-12-07 13:42:22,Left
2023-12-07 13:42:23,Center
2023-12-07 13:42:25,Left
2023-12-07 13:42:25,Center
2023-12-07 13:42:31,Right
2023-12-07 13:42:32,Center
2023-12-07 13:43:02,Left
2023-12-07 13:43:03,Center
2023-12-07 13:43:10,Right
2023-12-07 13:43:10,Center
2023-12-07 13:43:21,Left
2023-12-07 13:43:22,Center
2023-12-07 13:43:23,Left
2023-12-07 13:43:23,Center
2023-12-07 13:43:33,Left
2023-12-07 13:43:34,Center
2023-12-07 13:43:40,Left
2023-12-07 13:43:40,Center
2023-12-07 13:43:40,Left
2023-12-07 13:43:40,Center
2023-12-07 13:44:05,Left
2023-12-07 13:44:06,Center
2023-12-07 13:44:07,Left
2023-12-07 13:44:07,Center
2023-12-07 13:44:09,Left
2023-12-07 13:44:10,Center
2023-12-07 13:44:12,Left
2023-12-07 13:44:13,Center
2023-12-07 13:44:24,Left
2023-12-07 13:44:25,Center
2023-12-07 13:44:25,Left
2023-12-07 13:44:26,Center
2023-12-07 13:45:26,Right
2023-12-07 13:45:26,Center
2023-12-07 13:45:50,Left
2023-12-07 13:45:51,Center
2023-12-07 13:45:51,Left
2023-12-07 13:45:51,Center
2023-12-07 13:45:56,Right
2023-12-07 13:45:57,Center
2023-12-07 13:45:59,Left
2023-12-07 13:46:03,Center
2023-12-07 13:47:22,Left
2023-12-07 13:47:23,Center
2023-12-07 13:47:24,Right
2023-12-07 13:47:28,Center
2023-12-07 13:47:29,Right
2023-12-07 13:47:29,Center
2023-12-07 13:47:32,Left
2023-12-07 13:52:02,Center
